"Stn Name","CIMIS Region","Date","Hour","Jul","ETo (in)","qc","Precip (in)","Solar","Vap Pres (mBars)","T_out","RTP","Air Temp (F)","qc","Rel Hum (%)","qc","Dew Point (F)","qc","Wind Speed (mph)","qc","Wind Dir (0-360)","qc","Soil Temp (F)","qc"
"Pomona","Los Angeles Basin","1/8/2020",1300,8,0.01," ",0,1214,10.9,15.7222222222222,0.017980806,60.3," ",61," ",46.9," ",4.9," ",236," ",49.5," "
"Pomona","Los Angeles Basin","1/8/2020",1400,8,0.01," ",0,1050,10.7,15.9444444444444,0.019447768,60.7," ",59," ",46.4," ",5.4," ",234," ",49.5," "
"Pomona","Los Angeles Basin","1/8/2020",1500,8,0.01," ",0,598,10.7,15.5555555555556,0.023206548,60," ",60," ",46.2," ",4.6," ",229," ",49.6," "
"Pomona","Los Angeles Basin","1/8/2020",1600,8,0," ",0,339,10.5,15.0555555555556,0.029716254,59.1," ",61," ",45.7," ",4.8," ",232," ",49.7," "
"Pomona","Los Angeles Basin","1/8/2020",1700,8,0," ",0,82,10.9,13.9444444444444,0.03726617,57.1," ",68," ",46.7," ",4.4," ",230," ",49.8," "
"Pomona","Los Angeles Basin","1/8/2020",1800,8,0," ",0,2,11.2,12.5555555555556,0.04305425,54.6," ",77," ",47.5," ",3.8," ",247," ",50," "
"Pomona","Los Angeles Basin","1/8/2020",1900,8,0," ",0,0,11.4,11.8333333333333,0.042137416,53.3," ",82," ",48," ",1.9," ",243," ",50.1," "
"Pomona","Los Angeles Basin","1/8/2020",2000,8,0," ",0,0,10.8,10.6111111111111,0.041500882,51.1," ",84," ",46.5," ",2," ",243," ",50.2," "
"Pomona","Los Angeles Basin","1/8/2020",2100,8,0," ",0,0,10.1,8.72222222222222,0.039166182,47.7," ",90," ",44.9," ",1.3," ",313," ",50.3," "
"Pomona","Los Angeles Basin","1/8/2020",2200,8,0," ",0,0,10.2,8.22222222222222,0.037453236,46.8," ",94," ",45.1," ",1.3," ",7," ",50.4," "
"Pomona","Los Angeles Basin","1/8/2020",2300,8,0," ",0,0,10.4,8.38888888888889,0.033918954,47.1," ",95," ",45.7," ",1.1," ",344," ",50.4," "
"Pomona","Los Angeles Basin","1/8/2020",2400,8,0," ",0,0,10.5,8.44444444444445,0.030138118,47.2," ",95," ",45.9," ",1.4," ",42," ",50.4," "
"Pomona","Los Angeles Basin","1/9/2020",100,9,0," ",0,0,10.5,8.33333333333333,0.030391722,47," ",96," ",45.9," ",1.2," ",324," ",50.4," "
"Pomona","Los Angeles Basin","1/9/2020",200,9,0," ",0,0,10.5,8.44444444444445,0.029235382,47.2," ",95," ",45.8," ",1.3," ",70," ",50.3," "
"Pomona","Los Angeles Basin","1/9/2020",300,9,0," ",0,0,10,7.72222222222222,0.028766312,45.9," ",95," ",44.6," ",1.3," ",23," ",50.3," "
"Pomona","Los Angeles Basin","1/9/2020",400,9,0," ",0,0,10.1,7.61111111111111,0.029018834,45.7," ",97," ",44.8," ",1.1," ",31," ",50.3," "
"Pomona","Los Angeles Basin","1/9/2020",500,9,0," ",0,0,10.2,7.72222222222222,0.03113934,45.9," ",97," ",45.1," ",1," ",62," ",50.2," "
"Pomona","Los Angeles Basin","1/9/2020",600,9,0,"R",0,0,10,7.38888888888889,0.035667156,45.3," ",97," ",44.6," ",1,"I",20," ",50.2," "
"Pomona","Los Angeles Basin","1/9/2020",700,9,0," ",0,1,10.2,7.61111111111111,0.041928624,45.7," ",98," ",45.1," ",1.2," ",31," ",50.1," "
"Pomona","Los Angeles Basin","1/9/2020",800,9,0," ",0,44,11.1,9.11111111111111,0.041433124,48.4," ",95," ",47.2," ",1.7," ",52," ",50.1," "
"Pomona","Los Angeles Basin","1/9/2020",900,9,0," ",0,293,11.1,10.2222222222222,0.03516872,50.4," ",90," ",47.4," ",3.2," ",66," ",50," "
"Pomona","Los Angeles Basin","1/9/2020",1000,9,0," ",0,233,11.1,10.9444444444444,0.03116547,51.7," ",85," ",47.2," ",2.8," ",73," ",49.9," "
"Pomona","Los Angeles Basin","1/9/2020",1100,9,0," ",0,209,11.3,11.3333333333333,0.025391572,52.4," ",84," ",47.8," ",2.1," ",195," ",49.9," "
"Pomona","Los Angeles Basin","1/9/2020",1200,9,0.01," ",0,1171,12.2,13.3888888888889,0.022425754,56.1," ",79," ",49.7," ",4.9," ",208," ",49.9," "
"Pomona","Los Angeles Basin","1/9/2020",1300,9,0.01," ",0,1102,11.1,14.5,0.020913474,58.1," ",67," ",47.3," ",7.4," ",230," ",49.9," "
"Pomona","Los Angeles Basin","1/9/2020",1400,9,0.01," ",0,732,10.2,14.5,0.021024096,58.1," ",62," ",45.1," ",7.3," ",236," ",49.9," "
"Pomona","Los Angeles Basin","1/9/2020",1500,9,0.01," ",0,631,9.7,14.6666666666667,0.023841326,58.4," ",58," ",43.8," ",7.7," ",237," ",49.9," "
"Pomona","Los Angeles Basin","1/9/2020",1600,9,0," ",0,431,9.2,14.3888888888889,0.031389706,57.9," ",56," ",42.5," ",5.7," ",237," ",50," "
"Pomona","Los Angeles Basin","1/9/2020",1700,9,0," ",0,133,9.4,13.2222222222222,0.03951844,55.8," ",62," ",42.9," ",4.3," ",221," ",50.1," "
"Pomona","Los Angeles Basin","1/9/2020",1800,9,0," ",0,2,9.4,11.1666666666667,0.046669306,52.1," ",71," ",42.9," ",1.8," ",225," ",50.2," "
"Pomona","Los Angeles Basin","1/9/2020",1900,9,0," ",0,0,9.4,8.88888888888889,0.043460764,48," ",82," ",42.8," ",1.1," ",43," ",50.3," "
"Pomona","Los Angeles Basin","1/9/2020",2000,9,0," ",0,0,9.2,7.61111111111111,0.043928906,45.7," ",88," ",42.3," ",1.2," ",22," ",50.4," "
"Pomona","Los Angeles Basin","1/9/2020",2100,9,0,"R",0,0,8.9,6.61111111111111,0.043858746,43.9," ",92," ",41.6," ",1,"I",35," ",50.4," "
"Pomona","Los Angeles Basin","1/9/2020",2200,9,0," ",0,0,8.6,5.66666666666667,0.040902986,42.2," ",94," ",40.5," ",1.7," ",12," ",50.4," "
"Pomona","Los Angeles Basin","1/9/2020",2300,9,0," ",0,0,8.6,5.5,0.036294694,41.9," ",95," ",40.6," ",1.9," ",34," ",50.4," "
"Pomona","Los Angeles Basin","1/9/2020",2400,9,0," ",0,0,8.3,5,0.0338944,41," ",96," ",39.8," ",1.5," ",2," ",50.3," "
"Pomona","Los Angeles Basin","1/10/2020",100,10,0," ",0,0,8.1,4.5,0.03214673,40.1," ",96," ",39.1," ",1.9," ",32," ",50.2," "
"Pomona","Los Angeles Basin","1/10/2020",200,10,0," ",0,0,8.8,5.66666666666667,0.030439712,42.2," ",97," ",41.3," ",2.7," ",2," ",50.1," "
"Pomona","Los Angeles Basin","1/10/2020",300,10,0," ",0,0,9.7,7.05555555555556,0.030506838,44.7," ",96," ",43.7," ",2.2," ",18," ",50," "
"Pomona","Los Angeles Basin","1/10/2020",400,10,0," ",0,0,9.1,6.38888888888889,0.030895472,43.5," ",95," ",42.1," ",4.1," ",46," ",49.8," "
"Pomona","Los Angeles Basin","1/10/2020",500,10,0," ",0,0,9,6.27777777777778,0.03518337,43.3," ",94," ",41.7," ",4.4," ",34," ",49.6," "
"Pomona","Los Angeles Basin","1/10/2020",600,10,0," ",0,0,8.7,5.83333333333333,0.038754494,42.5," ",94," ",40.9," ",2.8," ",24," ",49.7," "
"Pomona","Los Angeles Basin","1/10/2020",700,10,0," ",0,2,8.2,4.66666666666667,0.051044696,40.4," ",96," ",39.3," ",1.8," ",32," ",49.7," "
"Pomona","Los Angeles Basin","1/10/2020",800,10,0," ",0,122,8.2,4.72222222222222,0.046399114,40.5," ",96," ",39.5," ",2.7," ",27," ",49.7," "
"Pomona","Los Angeles Basin","1/10/2020",900,10,0," ",0,460,9.3,7.88888888888889,0.035879838,46.2," ",88," ",42.7," ",4.5," ",57," ",49.8," "
"Pomona","Los Angeles Basin","1/10/2020",1000,10,0.01," ",0,807,9.9,10.5555555555556,0.030726064,51," ",78," ",44.2," ",3.6," ",21," ",49.7," "
"Pomona","Los Angeles Basin","1/10/2020",1100,10,0.01," ",0,1068,9.7,13.6111111111111,0.02683032,56.5," ",62," ",43.8," ",2.1," ",321," ",49.7," "
"Pomona","Los Angeles Basin","1/10/2020",1200,10,0.01," ",0,1210,9.5,15.3888888888889,0.024762314,59.7," ",54," ",43.2," ",3," ",232," ",49.7," "
"Pomona","Los Angeles Basin","1/10/2020",1300,10,0.01," ",0,1211,9.2,16.2777777777778,0.023177958,61.3," ",50," ",42.4," ",3," ",244," ",49.7," "
"Pomona","Los Angeles Basin","1/10/2020",1400,10,0.01," ",0,1076,10,17.1666666666667,0.021486798,62.9," ",51," ",44.6," ",3.1," ",234," ",49.7," "
"Pomona","Los Angeles Basin","1/10/2020",1500,10,0.01," ",0,831,10,17.7777777777778,0.022511962,64," ",49," ",44.4," ",2.7," ",251," ",49.8," "
"Pomona","Los Angeles Basin","1/10/2020",1600,10,0," ",0,491,9.7,17.5555555555556,0.032163826,63.6," ",48," ",43.8," ",3.4," ",250," ",49.9," "
"Pomona","Los Angeles Basin","1/10/2020",1700,10,0," ",0,142,9.2,15.8333333333333,0.038609862,60.5," ",51," ",42.4," ",2.9," ",277," ",50," "
"Pomona","Los Angeles Basin","1/10/2020",1800,10,0," ",0,2,9.5,12.6111111111111,0.049576632,54.7," ",65," ",43.2," ",1.5," ",231," ",50.2," "
"Pomona","Los Angeles Basin","1/10/2020",1900,10,0," ",0,0,10.1,10.6111111111111,0.047786182,51.1," ",79," ",44.7," ",1.4," ",208," ",50.3," "
"Pomona","Los Angeles Basin","1/10/2020",2000,10,0," ",0,0,9.8,8.72222222222222,0.043022948,47.7," ",87," ",43.9," ",1," ",296," ",50.4," "
"Pomona","Los Angeles Basin","1/10/2020",2100,10,0," ",0,0,9.7,7.94444444444444,0.041222712,46.3," ",91," ",43.7," ",1.1," ",15," ",50.5," "
"Pomona","Los Angeles Basin","1/10/2020",2200,10,0," ",0,0,9.5,7.16666666666667,0.039139638,44.9," ",94," ",43.2," ",1.2," ",22," ",50.5," "
"Pomona","Los Angeles Basin","1/10/2020",2300,10,0," ",0.01,0,9.3,6.5,0.037878324,43.7," ",96," ",42.5," ",1.4," ",359," ",50.5," "
"Pomona","Los Angeles Basin","1/10/2020",2400,10,0," ",0,0,9.2,6.22222222222222,0.035436752,43.2," ",96," ",42.2," ",1.1," ",14," ",50.5," "
"Pomona","Los Angeles Basin","1/11/2020",100,11,0," ",0,0,9.1,6.38888888888889,0.034529132,43.5," ",95," ",42," ",2.8," ",16," ",50.4," "
"Pomona","Los Angeles Basin","1/11/2020",200,11,0," ",0,0,8.4,5.72222222222222,0.031498532,42.3," ",91," ",39.9," ",2.7," ",11," ",50.3," "
"Pomona","Los Angeles Basin","1/11/2020",300,11,0," ",0,0,8.4,5.88888888888889,0.030063412,42.6," ",90," ",39.9," ",2.8," ",13," ",50.3," "
"Pomona","Los Angeles Basin","1/11/2020",400,11,0," ",0,0,9.1,7,0.030071972,44.6," ",91," ",42.2," ",2.8," ",26," ",50.2," "
"Pomona","Los Angeles Basin","1/11/2020",500,11,0," ",0,0,9.1,6.66666666666667,0.031186872,44," ",93," ",42.2," ",2.9," ",14," ",50.1," "
"Pomona","Los Angeles Basin","1/11/2020",600,11,0," ",0,0,8.7,6,0.035044712,42.8," ",93," ",40.9," ",3.6," ",17," ",49.9," "
"Pomona","Los Angeles Basin","1/11/2020",700,11,0," ",0,2,8.2,5.83333333333333,0.03676366,42.5," ",89," ",39.4," ",3.5," ",34," ",49.8," "
"Pomona","Los Angeles Basin","1/11/2020",800,11,0," ",0,111,8.2,5.77777777777778,0.036484412,42.4," ",89," ",39.4," ",3.7," ",32," ",49.7," "
"Pomona","Los Angeles Basin","1/11/2020",900,11,0," ",0,442,8.9,7.66666666666667,0.030829126,45.8," ",85," ",41.5," ",3.9," ",32," ",49.6," "
"Pomona","Los Angeles Basin","1/11/2020",1000,11,0.01," ",0,790,9.4,10.4444444444444,0.021641702,50.8," ",74," ",42.9," ",3.8," ",51," ",49.5," "
"Pomona","Los Angeles Basin","1/11/2020",1100,11,0.01," ",0,1057,10.5,13.2222222222222,0.015798136,55.8," ",69," ",45.7," ",3.2," ",296," ",49.4," "
"Pomona","Los Angeles Basin","1/11/2020",1200,11,0.01," ",0,1039,11.3,14.0555555555556,0.014109732,57.3," ",70," ",47.7," ",5.3," ",223," ",49.4," "
"Pomona","Los Angeles Basin","1/11/2020",1300,11,0.01," ",0,1085,10.9,14.7222222222222,0.00989921,58.5," ",65," ",46.9," ",4.5," ",235," ",49.4," "
"Pomona","Los Angeles Basin","1/11/2020",1400,11,0.01," ",0,1035,10.6,15.5,0.009003482,59.9," ",60," ",46.2," ",4.5," ",227," ",49.4," "
"Pomona","Los Angeles Basin","1/11/2020",1500,11,0.01," ",0,683,10.8,15.3888888888889,0.015112844,59.7," ",62," ",46.6," ",4.1," ",217," ",49.4," "
"Pomona","Los Angeles Basin","1/11/2020",1600,11,0," ",0,230,10.7,14.7777777777778,0.02670504,58.6," ",63," ",46.2," ",2.8," ",276," ",49.5," "
"Pomona","Los Angeles Basin","1/11/2020",1700,11,0," ",0,65,10.2,14,0.03619071,57.2," ",64," ",45," ",3.9," ",233," ",49.6," "
"Pomona","Los Angeles Basin","1/11/2020",1800,11,0," ",0,1,10.6,13,0.040617194,55.4," ",71," ",46.1," ",3.5," ",233," ",49.8," "
"Pomona","Los Angeles Basin","1/11/2020",1900,11,0," ",0,0,10.6,11.1666666666667,0.04124731,52.1," ",80," ",46.1," ",1.9," ",230," ",49.9," "
"Pomona","Los Angeles Basin","1/11/2020",2000,11,0," ",0,0,11,10.5555555555556,0.040064192,51," ",86," ",47.1," ",1.7," ",275," ",50," "
"Pomona","Los Angeles Basin","1/11/2020",2100,11,0," ",0,0,11.3,10.6111111111111,0.039003966,51.1," ",89," ",47.9," ",1.5," ",266," ",50," "
"Pomona","Los Angeles Basin","1/11/2020",2200,11,0," ",0,0,10.5,8.77777777777778,0.037770986,47.8," ",93," ",45.7," ",1.3," ",79," ",50.1," "
"Pomona","Los Angeles Basin","1/11/2020",2300,11,0," ",0,0,10.1,7.77777777777778,0.036259304,46," ",95," ",44.7," ",1.6," ",358," ",50.1," "
"Pomona","Los Angeles Basin","1/11/2020",2400,11,0," ",0,0,9.4,6.66666666666667,0.034110492,44," ",96," ",43," ",1.1," ",48," ",50.1," "
"Pomona","Los Angeles Basin","1/12/2020",100,12,0," ",0,0,9.7,6.88888888888889,0.032892656,44.4," ",97," ",43.6," ",2.1," ",33," ",50.1," "
"Pomona","Los Angeles Basin","1/12/2020",200,12,0," ",0,0,9.3,6.44444444444445,0.033407028,43.6," ",97," ",42.7," ",1.9," ",18," ",50.1," "
"Pomona","Los Angeles Basin","1/12/2020",300,12,0," ",0.01,0,10.3,7.66666666666667,0.03376883,45.8," ",98," ",45.4," ",1.5," ",41," ",49.9," "
"Pomona","Los Angeles Basin","1/12/2020",400,12,0," ",0.02,0,10.4,7.72222222222222,0.033777242,45.9," ",99," ",45.6," ",1.4," ",281," ",49.7," "
"Pomona","Los Angeles Basin","1/12/2020",500,12,0," ",0,0,10.2,7.5,0.034105574,45.5," ",99," ",45.1," ",1.6," ",46," ",49.7," "
"Pomona","Los Angeles Basin","1/12/2020",600,12,0," ",0,0,10.3,7.94444444444444,0.034470568,46.3," ",97," ",45.4," ",1.7," ",50," ",49.7," "
"Pomona","Los Angeles Basin","1/12/2020",700,12,0," ",0,1,10.1,8.33333333333333,0.035793052,47," ",92," ",44.8," ",3.5," ",43," ",49.8," "
"Pomona","Los Angeles Basin","1/12/2020",800,12,0," ",0,84,9.8,7.77777777777778,0.034224816,46," ",93," ",43.9," ",3.9," ",49," ",49.8," "
"Pomona","Los Angeles Basin","1/12/2020",900,12,0," ",0,389,10.2,8.22222222222222,0.02745973,46.8," ",94," ",45," ",3.3," ",55," ",49.8," "
"Pomona","Los Angeles Basin","1/12/2020",1000,12,0.01," ",0,786,10.6,10.8333333333333,0.021814044,51.5," ",81," ",46," ",3.4," ",71," ",49.9," "
"Pomona","Los Angeles Basin","1/12/2020",1100,12,0.01," ",0,1049,10.5,13.1666666666667,0.017831314,55.7," ",69," ",45.7," ",2.5," ",144," ",49.9," "
"Pomona","Los Angeles Basin","1/12/2020",1200,12,0.01," ",0,1198,10.1,14.0555555555556,0.013712966,57.3," ",63," ",44.8," ",2," ",286," ",49.9," "
"Pomona","Los Angeles Basin","1/12/2020",1300,12,0.01," ",0,1209,10.1,15.3333333333333,0.012866344,59.6," ",58," ",44.9," ",3.5," ",200," ",49.9," "
"Pomona","Los Angeles Basin","1/12/2020",1400,12,0.01," ",0,1087,10.1,16.1666666666667,0.01247372,61.1," ",55," ",44.7," ",3.4," ",212," ",50," "
"Pomona","Los Angeles Basin","1/12/2020",1500,12,0.01," ",0,837,10,16.5,0.015555866,61.7," ",53," ",44.4," ",2.9," ",224," ",50.1," "
"Pomona","Los Angeles Basin","1/12/2020",1600,12,0," ",0,494,10.2,16,0.02871225,60.8," ",56," ",45.1," ",4.2," ",240," ",50.2," "
"Pomona","Los Angeles Basin","1/12/2020",1700,12,0," ",0,145,10.1,14.6111111111111,0.03591801,58.3," ",60," ",44.7," ",4.9," ",237," ",50.3," "
"Pomona","Los Angeles Basin","1/12/2020",1800,12,0," ",0,3,10.8,12.5,0.040589456,54.5," ",74," ",46.5," ",3.1," ",236," ",50.5," "
"Pomona","Los Angeles Basin","1/12/2020",1900,12,0," ",0,0,9.8,10.5,0.04385204,50.9," ",77," ",44," ",1.1," ",226," ",50.6," "
"Pomona","Los Angeles Basin","1/12/2020",2000,12,0,"R",0,0,9.4,8.55555555555556,0.037711452,47.4," ",84," ",42.8," ",1,"I",47," ",50.7," "
"Pomona","Los Angeles Basin","1/12/2020",2100,12,0,"R",0,0,9.2,7.38888888888889,0.035888848,45.3," ",89," ",42.4," ",1,"I",15," ",50.8," "
"Pomona","Los Angeles Basin","1/12/2020",2200,12,0," ",0,0,9.1,6.83333333333333,0.034892068,44.3," ",92," ",42.2," ",1.1," ",9," ",50.8," "
"Pomona","Los Angeles Basin","1/12/2020",2300,12,0," ",0.02,0,9,6.38888888888889,0.033756648,43.5," ",94," ",41.9," ",1.1," ",16," ",50.8," "
"Pomona","Los Angeles Basin","1/12/2020",2400,12,0," ",0,0,8.7,5.72222222222222,0.033733252,42.3," ",95," ",41," ",1.1," ",4," ",50.8," "
"Pomona","Los Angeles Basin","1/13/2020",100,13,0," ",0,0,8.9,5.83333333333333,0.028630364,42.5," ",96," ",41.5," ",1.6," ",345," ",50.7," "
"Pomona","Los Angeles Basin","1/13/2020",200,13,0," ",0,0,9.2,6.44444444444445,0.027988404,43.6," ",95," ",42.3," ",2.6," ",348," ",50.7," "
"Pomona","Los Angeles Basin","1/13/2020",300,13,0," ",0,0,9.2,6.94444444444445,0.027398068,44.5," ",92," ",42.5," ",2.4," ",15," ",50.6," "
"Pomona","Los Angeles Basin","1/13/2020",400,13,0," ",0,0,9.7,8,0.02796419,46.4," ",91," ",43.9," ",1.5," ",30," ",50.5," "
"Pomona","Los Angeles Basin","1/13/2020",500,13,0," ",0,0,10,8.44444444444445,0.029789144,47.2," ",91," ",44.6," ",1.1," ",29," ",50.4," "
"Pomona","Los Angeles Basin","1/13/2020",600,13,0," ",0,0,10.3,9,0.035398912,48.2," ",89," ",45.2," ",2," ",7," ",50.3," "
"Pomona","Los Angeles Basin","1/13/2020",700,13,0," ",0,0,10.3,9.27777777777778,0.046922822,48.7," ",88," ",45.3," ",2.2," ",35," ",50.2," "
"Pomona","Los Angeles Basin","1/13/2020",800,13,0," ",0,50,10.4,9.5,0.044763446,49.1," ",88," ",45.6," ",2," ",353," ",50.1," "
"Pomona","Los Angeles Basin","1/13/2020",900,13,0," ",0,350,10.8,10.7222222222222,0.034066178,51.3," ",84," ",46.6," ",2.7," ",55," ",50.1," "
"Pomona","Los Angeles Basin","1/13/2020",1000,13,0.01," ",0,842,11,12.6111111111111,0.028100798,54.7," ",76," ",47.1," ",3.6," ",97," ",50," "
"Pomona","Los Angeles Basin","1/13/2020",1100,13,0.01," ",0,1114,10.6,13.9444444444444,0.026399954,57.1," ",66," ",46.1," ",3.4," ",164," ",50," "
"Pomona","Los Angeles Basin","1/13/2020",1200,13,0.01," ",0,1225,10.3,14.5555555555556,0.024750914,58.2," ",62," ",45.3," ",3.6," ",238," ",50," "
"Pomona","Los Angeles Basin","1/13/2020",1300,13,0.01," ",0,1170,10.3,15.3333333333333,0.021951824,59.6," ",59," ",45.3," ",4," ",237," ",50," "
"Pomona","Los Angeles Basin","1/13/2020",1400,13,0.01," ",0,943,10.3,15.5,0.021270352,59.9," ",58," ",45.2," ",3.9," ",241," ",50.1," "
"Pomona","Los Angeles Basin","1/13/2020",1500,13,0.01," ",0,848,10.2,16,0.02594923,60.8," ",56," ",45.2," ",3.6," ",217," ",50.1," "
"Pomona","Los Angeles Basin","1/13/2020",1600,13,0," ",0,491,10.2,15.8333333333333,0.033398938,60.5," ",57," ",45.1," ",3.5," ",252," ",50.3," "
"Pomona","Los Angeles Basin","1/13/2020",1700,13,0," ",0,136,9.9,14.7222222222222,0.0417083,58.5," ",59," ",44.3," ",2.7," ",278," ",50.4," "
"Pomona","Los Angeles Basin","1/13/2020",1800,13,0," ",0,3,9.9,12.2222222222222,0.056672854,54," ",70," ",44.3," ",1.5," ",250," ",50.5," "
"Pomona","Los Angeles Basin","1/13/2020",1900,13,0," ",0,0,10.6,11.2777777777778,0.054147846,52.3," ",79," ",46," ",1.9," ",239," ",50.6," "
"Pomona","Los Angeles Basin","1/13/2020",2000,13,0," ",0,0,10.2,9.33333333333333,0.052094584,48.8," ",87," ",45," ",1.1," ",333," ",50.7," "
"Pomona","Los Angeles Basin","1/13/2020",2100,13,0," ",0,0,10,8.33333333333333,0.048812726,47," ",91," ",44.6," ",1.4," ",167," ",50.8," "
"Pomona","Los Angeles Basin","1/13/2020",2200,13,0," ",0,0,9.5,7.27777777777778,0.04321848,45.1," ",93," ",43.3," ",1.1," ",42," ",50.8," "
"Pomona","Los Angeles Basin","1/13/2020",2300,13,0," ",0,0,9.2,6.55555555555555,0.034854556,43.8," ",95," ",42.5," ",1.1," ",25," ",50.8," "
"Pomona","Los Angeles Basin","1/13/2020",2400,13,0," ",0,0,9,6.05555555555555,0.033194904,42.9," ",96," ",41.8," ",1.2," ",38," ",50.8," "
"Pomona","Los Angeles Basin","1/14/2020",100,14,0," ",0,0,8.9,5.77777777777778,0.029037624,42.4," ",96," ",41.5," ",1.6," ",341," ",50.7," "
"Pomona","Los Angeles Basin","1/14/2020",200,14,0," ",0,0,9.6,6.94444444444445,0.027269502,44.5," ",96," ",43.3," ",2.5," ",11," ",50.6," "
"Pomona","Los Angeles Basin","1/14/2020",300,14,0," ",0,0,9.2,6.5,0.026396482,43.7," ",95," ",42.4," ",2.2," ",353," ",50.6," "
"Pomona","Los Angeles Basin","1/14/2020",400,14,0," ",0,0,8.7,5.5,0.026977562,41.9," ",96," ",41," ",1.7," ",15," ",50.5," "
"Pomona","Los Angeles Basin","1/14/2020",500,14,0," ",0,0,8.9,5.66666666666667,0.029205218,42.2," ",97," ",41.4," ",1.4," ",25," ",50.3," "
"Pomona","Los Angeles Basin","1/14/2020",600,14,0," ",0,0,8.5,5.16666666666667,0.03359208,41.3," ",97," ",40.5," ",2.4," ",15," ",50.2," "
"Pomona","Los Angeles Basin","1/14/2020",700,14,0," ",0,1,8.6,5.61111111111111,0.04709027,42.1," ",95," ",40.6," ",2.7," ",31," ",50.1," "
"Pomona","Los Angeles Basin","1/14/2020",800,14,0," ",0,100,9.1,6.44444444444445,0.044313138,43.6," ",95," ",42.2," ",3.2," ",38," ",50," "
"Pomona","Los Angeles Basin","1/14/2020",900,14,0," ",0,423,9.7,7.72222222222222,0.03268388,45.9," ",93," ",43.9," ",4.2," ",55," ",49.9," "
"Pomona","Los Angeles Basin","1/14/2020",1000,14,0.01," ",0,764,10.4,10,0.02515539,50," ",85," ",45.7," ",4.1," ",65," ",49.8," "
"Pomona","Los Angeles Basin","1/14/2020",1100,14,0.01," ",0,1014,10.8,12.1111111111111,0.021618814,53.8," ",76," ",46.6," ",4.3," ",61," ",49.7," "
"Pomona","Los Angeles Basin","1/14/2020",1200,14,0.01," ",0,977,10.8,13.9444444444444,0.018719426,57.1," ",68," ",46.6," ",2.2," ",302," ",49.6," "
"Pomona","Los Angeles Basin","1/14/2020",1300,14,0.01," ",0,877,10.8,14.7777777777778,0.017826188,58.6," ",65," ",46.7," ",2.1," ",129," ",49.6," "
"Pomona","Los Angeles Basin","1/14/2020",1400,14,0.01," ",0,1002,10.9,15.9444444444444,0.018429592,60.7," ",60," ",46.7," ",3," ",237," ",49.6," "
"Pomona","Los Angeles Basin","1/14/2020",1500,14,0.01," ",0,826,10.9,16.3333333333333,0.022219134,61.4," ",59," ",46.9," ",3.5," ",224," ",49.7," "
"Pomona","Los Angeles Basin","1/14/2020",1600,14,0," ",0,375,10.7,15.7222222222222,0.027788518,60.3," ",60," ",46.2," ",3.7," ",235," ",49.7," "
"Pomona","Los Angeles Basin","1/14/2020",1700,14,0," ",0,99,10.5,14.3888888888889,0.035012146,57.9," ",64," ",45.8," ",2.2," ",258," ",49.8," "
"Pomona","Los Angeles Basin","1/14/2020",1800,14,0," ",0,2,11.2,12.4444444444444,0.056768322,54.4," ",78," ",47.6," ",3.2," ",225," ",50," "
"Pomona","Los Angeles Basin","1/14/2020",1900,14,0," ",0,0,11,10.7777777777778,0.050234746,51.4," ",85," ",47," ",1.1," ",216," ",50.1," "
"Pomona","Los Angeles Basin","1/14/2020",2000,14,0," ",0,0,10.6,9.27777777777778,0.047089404,48.7," ",91," ",46.2," ",1," ",295," ",50.2," "
"Pomona","Los Angeles Basin","1/14/2020",2100,14,0," ",0,0,10.1,8.11111111111111,0.043326544,46.6," ",94," ",44.8," ",1.1," ",1," ",50.3," "
"Pomona","Los Angeles Basin","1/14/2020",2200,14,0," ",0,0,9.8,7.38888888888889,0.037417356,45.3," ",95," ",44," ",1.1," ",45," ",50.3," "
"Pomona","Los Angeles Basin","1/14/2020",2300,14,0," ",0,0,9.3,6.61111111111111,0.03293082,43.9," ",96," ",42.8," ",1.1," ",13," ",50.3," "
"Pomona","Los Angeles Basin","1/14/2020",2400,14,0,"R",0,0,8.9,5.83333333333333,0.032404696,42.5," ",97," ",41.6," ",1,"I",31," ",50.3," "
"Pomona","Los Angeles Basin","1/15/2020",100,15,0," ",0,0,9.4,6.61111111111111,0.029344192,43.9," ",97," ",43," ",2.2," ",5," ",50.2," "
"Pomona","Los Angeles Basin","1/15/2020",200,15,0," ",0,0,9.3,6.38888888888889,0.02880369,43.5," ",97," ",42.6," ",2.1," ",30," ",50.1," "
"Pomona","Los Angeles Basin","1/15/2020",300,15,0," ",0.01,0,10,7.27777777777778,0.028792526,45.1," ",98," ",44.6," ",2.9," ",46," ",50.1," "
"Pomona","Los Angeles Basin","1/15/2020",400,15,0," ",0,0,10.6,7.88888888888889,0.029801708,46.2," ",99," ",46," ",2.9," ",33," ",50.2," "
"Pomona","Los Angeles Basin","1/15/2020",500,15,0," ",0,0,10.3,7.44444444444445,0.03278224,45.4," ",100," ",45.4," ",3.3," ",8," ",49.9," "
"Pomona","Los Angeles Basin","1/15/2020",600,15,0," ",0,0,10.2,7.27777777777778,0.039517386,45.1," ",100," ",45.1," ",2.7," ",27," ",49.9," "
